Time,Bezirk,AnzahlFaelle
02.09.2020 00:00:00,Baden,7
02.09.2020 00:00:00,Bruck an der Leitha,5
02.09.2020 00:00:00,Gänserndorf,4
02.09.2020 00:00:00,Gmünd,0
02.09.2020 00:00:00,Hollabrunn,3
02.09.2020 00:00:00,Horn,0
02.09.2020 00:00:00,Korneuburg,8
02.09.2020 00:00:00,Krems(Land),0
02.09.2020 00:00:00,Lilienfeld,1
02.09.2020 00:00:00,Melk,0
02.09.2020 00:00:00,Mistelbach,1
02.09.2020 00:00:00,Mödling,3
02.09.2020 00:00:00,Neunkirchen,8
02.09.2020 00:00:00,Sankt Pölten(Land),4
02.09.2020 00:00:00,Scheibbs,0
02.09.2020 00:00:00,Tulln,5
02.09.2020 00:00:00,Waidhofen an der Thaya,0
02.09.2020 00:00:00,Wiener Neustadt(Land),9
02.09.2020 00:00:00,Zwettl,0
02.09.2020 00:00:00,Linz(Stadt),5
02.09.2020 00:00:00,Steyr(Stadt),0
02.09.2020 00:00:00,Wels(Stadt),0
02.09.2020 00:00:00,Braunau am Inn,0
02.09.2020 00:00:00,Eferding,0
02.09.2020 00:00:00,Freistadt,6
02.09.2020 00:00:00,Gmunden,2
02.09.2020 00:00:00,Grieskirchen,2
02.09.2020 00:00:00,Kirchdorf an der Krems,2
02.09.2020 00:00:00,Linz-Land,5
02.09.2020 00:00:00,Perg,0
02.09.2020 00:00:00,Ried im Innkreis,2
02.09.2020 00:00:00,Rohrbach,0
02.09.2020 00:00:00,Schärding,0
02.09.2020 00:00:00,Steyr-Land,1
02.09.2020 00:00:00,Urfahr-Umgebung,0
02.09.2020 00:00:00,Vöcklabruck,0
02.09.2020 00:00:00,Wels-Land,4
02.09.2020 00:00:00,Salzburg(Stadt),3
02.09.2020 00:00:00,Hallein,3
02.09.2020 00:00:00,Salzburg-Umgebung,0
02.09.2020 00:00:00,Sankt Johann im Pongau,0
02.09.2020 00:00:00,Tamsweg,1
02.09.2020 00:00:00,Zell am See,0
02.09.2020 00:00:00,Graz(Stadt),36
02.09.2020 00:00:00,Deutschlandsberg,0
02.09.2020 00:00:00,Graz-Umgebung,3
02.09.2020 00:00:00,Leibnitz,1
02.09.2020 00:00:00,Leoben,0
02.09.2020 00:00:00,Liezen,1
02.09.2020 00:00:00,Murau,0
02.09.2020 00:00:00,Voitsberg,0
02.09.2020 00:00:00,Weiz,4
02.09.2020 00:00:00,Murtal,3
02.09.2020 00:00:00,Bruck-Mürzzuschlag,1
02.09.2020 00:00:00,Hartberg-Fürstenfeld,0
02.09.2020 00:00:00,Südoststeiermark,0
02.09.2020 00:00:00,Innsbruck-Stadt,15
02.09.2020 00:00:00,Imst,1
02.09.2020 00:00:00,Innsbruck-Land,23
02.09.2020 00:00:00,Kitzbühel,2
02.09.2020 00:00:00,Kufstein,14
02.09.2020 00:00:00,Landeck,1
02.09.2020 00:00:00,Lienz,0
02.09.2020 00:00:00,Reutte,0
02.09.2020 00:00:00,Schwaz,4
02.09.2020 00:00:00,Bludenz,0
02.09.2020 00:00:00,Bregenz,3
02.09.2020 00:00:00,Dornbirn,1
02.09.2020 00:00:00,Feldkirch,2
02.09.2020 00:00:00,Wien,206
03.09.2020 00:00:00,Eisenstadt(Stadt),0
03.09.2020 00:00:00,Rust(Stadt),0
03.09.2020 00:00:00,Eisenstadt-Umgebung,1
03.09.2020 00:00:00,Güssing,1
03.09.2020 00:00:00,Jennersdorf,0
03.09.2020 00:00:00,Mattersburg,5
03.09.2020 00:00:00,Neusiedl am See,1
03.09.2020 00:00:00,Oberpullendorf,1
03.09.2020 00:00:00,Oberwart,1
03.09.2020 00:00:00,Klagenfurt Stadt,1
03.09.2020 00:00:00,Villach Stadt,0
03.09.2020 00:00:00,Hermagor,0
03.09.2020 00:00:00,Klagenfurt Land,0
03.09.2020 00:00:00,Sankt Veit an der Glan,0
03.09.2020 00:00:00,Spittal an der Drau,0
03.09.2020 00:00:00,Villach Land,0
03.09.2020 00:00:00,Völkermarkt,0
03.09.2020 00:00:00,Wolfsberg,1
03.09.2020 00:00:00,Feldkirchen,0
03.09.2020 00:00:00,Krems an der Donau(Stadt),2
03.09.2020 00:00:00,Sankt Pölten(Stadt),0
03.09.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
03.09.2020 00:00:00,Wiener Neustadt(Stadt),3
03.09.2020 00:00:00,Amstetten,0
03.09.2020 00:00:00,Baden,5
03.09.2020 00:00:00,Bruck an der Leitha,1
03.09.2020 00:00:00,Gänserndorf,4
03.09.2020 00:00:00,Gmünd,0
03.09.2020 00:00:00,Hollabrunn,0
03.09.2020 00:00:00,Horn,0
03.09.2020 00:00:00,Korneuburg,3
03.09.2020 00:00:00,Krems(Land),1
03.09.2020 00:00:00,Lilienfeld,1
03.09.2020 00:00:00,Melk,0
03.09.2020 00:00:00,Mistelbach,5
03.09.2020 00:00:00,Mödling,4
03.09.2020 00:00:00,Neunkirchen,2
03.09.2020 00:00:00,Sankt Pölten(Land),2
03.09.2020 00:00:00,Scheibbs,0
03.09.2020 00:00:00,Tulln,0
03.09.2020 00:00:00,Waidhofen an der Thaya,0
03.09.2020 00:00:00,Wiener Neustadt(Land),2
03.09.2020 00:00:00,Zwettl,0
03.09.2020 00:00:00,Linz(Stadt),5
03.09.2020 00:00:00,Steyr(Stadt),2
03.09.2020 00:00:00,Wels(Stadt),3
03.09.2020 00:00:00,Braunau am Inn,3
03.09.2020 00:00:00,Eferding,0
03.09.2020 00:00:00,Freistadt,5
03.09.2020 00:00:00,Gmunden,0
03.09.2020 00:00:00,Grieskirchen,1
03.09.2020 00:00:00,Kirchdorf an der Krems,2
03.09.2020 00:00:00,Linz-Land,4
03.09.2020 00:00:00,Perg,0
03.09.2020 00:00:00,Ried im Innkreis,0
03.09.2020 00:00:00,Rohrbach,3
03.09.2020 00:00:00,Schärding,0
03.09.2020 00:00:00,Steyr-Land,2
03.09.2020 00:00:00,Urfahr-Umgebung,0
03.09.2020 00:00:00,Vöcklabruck,3
03.09.2020 00:00:00,Wels-Land,1
03.09.2020 00:00:00,Salzburg(Stadt),3
03.09.2020 00:00:00,Hallein,0
03.09.2020 00:00:00,Salzburg-Umgebung,0
03.09.2020 00:00:00,Sankt Johann im Pongau,0
03.09.2020 00:00:00,Tamsweg,0
03.09.2020 00:00:00,Zell am See,2
03.09.2020 00:00:00,Graz(Stadt),9
03.09.2020 00:00:00,Deutschlandsberg,1
03.09.2020 00:00:00,Graz-Umgebung,2
03.09.2020 00:00:00,Leibnitz,2
03.09.2020 00:00:00,Leoben,1
03.09.2020 00:00:00,Liezen,0
03.09.2020 00:00:00,Murau,0
03.09.2020 00:00:00,Voitsberg,0
03.09.2020 00:00:00,Weiz,4
03.09.2020 00:00:00,Murtal,0
03.09.2020 00:00:00,Bruck-Mürzzuschlag,2
03.09.2020 00:00:00,Hartberg-Fürstenfeld,2
03.09.2020 00:00:00,Südoststeiermark,1
03.09.2020 00:00:00,Innsbruck-Stadt,11
03.09.2020 00:00:00,Imst,5
03.09.2020 00:00:00,Innsbruck-Land,12
03.09.2020 00:00:00,Kitzbühel,1
03.09.2020 00:00:00,Kufstein,11
03.09.2020 00:00:00,Landeck,0
03.09.2020 00:00:00,Lienz,0
03.09.2020 00:00:00,Reutte,0
03.09.2020 00:00:00,Schwaz,7
03.09.2020 00:00:00,Bludenz,2
03.09.2020 00:00:00,Bregenz,3
03.09.2020 00:00:00,Dornbirn,7
03.09.2020 00:00:00,Feldkirch,2
03.09.2020 00:00:00,Wien,197
04.09.2020 00:00:00,Eisenstadt(Stadt),2
04.09.2020 00:00:00,Rust(Stadt),0
04.09.2020 00:00:00,Eisenstadt-Umgebung,2
04.09.2020 00:00:00,Güssing,0
04.09.2020 00:00:00,Jennersdorf,0
04.09.2020 00:00:00,Mattersburg,3
04.09.2020 00:00:00,Neusiedl am See,2
04.09.2020 00:00:00,Oberpullendorf,0
04.09.2020 00:00:00,Oberwart,3
04.09.2020 00:00:00,Klagenfurt Stadt,0
04.09.2020 00:00:00,Villach Stadt,1
04.09.2020 00:00:00,Hermagor,0
04.09.2020 00:00:00,Klagenfurt Land,0
04.09.2020 00:00:00,Sankt Veit an der Glan,0
04.09.2020 00:00:00,Spittal an der Drau,0
04.09.2020 00:00:00,Villach Land,0
04.09.2020 00:00:00,Völkermarkt,0
04.09.2020 00:00:00,Wolfsberg,0
04.09.2020 00:00:00,Feldkirchen,0
04.09.2020 00:00:00,Krems an der Donau(Stadt),0
04.09.2020 00:00:00,Sankt Pölten(Stadt),1
04.09.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
04.09.2020 00:00:00,Wiener Neustadt(Stadt),1
04.09.2020 00:00:00,Amstetten,0
04.09.2020 00:00:00,Baden,2
04.09.2020 00:00:00,Bruck an der Leitha,2
04.09.2020 00:00:00,Gänserndorf,6
04.09.2020 00:00:00,Gmünd,0
04.09.2020 00:00:00,Hollabrunn,0
04.09.2020 00:00:00,Horn,0
04.09.2020 00:00:00,Korneuburg,3
04.09.2020 00:00:00,Krems(Land),0
04.09.2020 00:00:00,Lilienfeld,1
04.09.2020 00:00:00,Melk,0
04.09.2020 00:00:00,Mistelbach,4
04.09.2020 00:00:00,Mödling,9
04.09.2020 00:00:00,Neunkirchen,1
04.09.2020 00:00:00,Sankt Pölten(Land),2
04.09.2020 00:00:00,Scheibbs,0
04.09.2020 00:00:00,Tulln,0
04.09.2020 00:00:00,Waidhofen an der Thaya,0
04.09.2020 00:00:00,Wiener Neustadt(Land),2
04.09.2020 00:00:00,Zwettl,1
04.09.2020 00:00:00,Linz(Stadt),0
04.09.2020 00:00:00,Steyr(Stadt),2
04.09.2020 00:00:00,Wels(Stadt),4
04.09.2020 00:00:00,Braunau am Inn,4
04.09.2020 00:00:00,Eferding,0
04.09.2020 00:00:00,Freistadt,4
04.09.2020 00:00:00,Gmunden,2
04.09.2020 00:00:00,Grieskirchen,0
04.09.2020 00:00:00,Kirchdorf an der Krems,5
04.09.2020 00:00:00,Linz-Land,1
04.09.2020 00:00:00,Perg,1
04.09.2020 00:00:00,Ried im Innkreis,0
04.09.2020 00:00:00,Rohrbach,1
04.09.2020 00:00:00,Schärding,0
04.09.2020 00:00:00,Steyr-Land,8
04.09.2020 00:00:00,Urfahr-Umgebung,1
04.09.2020 00:00:00,Vöcklabruck,5
04.09.2020 00:00:00,Wels-Land,0
04.09.2020 00:00:00,Salzburg(Stadt),4
04.09.2020 00:00:00,Hallein,0
04.09.2020 00:00:00,Salzburg-Umgebung,3
04.09.2020 00:00:00,Sankt Johann im Pongau,2
04.09.2020 00:00:00,Tamsweg,0
04.09.2020 00:00:00,Zell am See,1
04.09.2020 00:00:00,Graz(Stadt),11
04.09.2020 00:00:00,Deutschlandsberg,2
04.09.2020 00:00:00,Graz-Umgebung,0
04.09.2020 00:00:00,Leibnitz,1
04.09.2020 00:00:00,Leoben,2
04.09.2020 00:00:00,Liezen,0
04.09.2020 00:00:00,Murau,0
04.09.2020 00:00:00,Voitsberg,0
04.09.2020 00:00:00,Weiz,0
04.09.2020 00:00:00,Murtal,1
04.09.2020 00:00:00,Bruck-Mürzzuschlag,2
04.09.2020 00:00:00,Hartberg-Fürstenfeld,1
04.09.2020 00:00:00,Südoststeiermark,0
04.09.2020 00:00:00,Innsbruck-Stadt,8
04.09.2020 00:00:00,Imst,0
04.09.2020 00:00:00,Innsbruck-Land,6
04.09.2020 00:00:00,Kitzbühel,4
04.09.2020 00:00:00,Kufstein,8
04.09.2020 00:00:00,Landeck,0
04.09.2020 00:00:00,Lienz,0
04.09.2020 00:00:00,Reutte,1
04.09.2020 00:00:00,Schwaz,8
04.09.2020 00:00:00,Bludenz,6
04.09.2020 00:00:00,Bregenz,4
04.09.2020 00:00:00,Dornbirn,3
04.09.2020 00:00:00,Feldkirch,7
04.09.2020 00:00:00,Wien,209
05.09.2020 00:00:00,Eisenstadt(Stadt),0
05.09.2020 00:00:00,Rust(Stadt),0
05.09.2020 00:00:00,Eisenstadt-Umgebung,5
05.09.2020 00:00:00,Güssing,0
05.09.2020 00:00:00,Jennersdorf,0
05.09.2020 00:00:00,Mattersburg,1
05.09.2020 00:00:00,Neusiedl am See,1
05.09.2020 00:00:00,Oberpullendorf,0
05.09.2020 00:00:00,Oberwart,1
05.09.2020 00:00:00,Klagenfurt Stadt,0
05.09.2020 00:00:00,Villach Stadt,0
05.09.2020 00:00:00,Hermagor,0
05.09.2020 00:00:00,Klagenfurt Land,0
05.09.2020 00:00:00,Sankt Veit an der Glan,0
05.09.2020 00:00:00,Spittal an der Drau,0
05.09.2020 00:00:00,Villach Land,1
05.09.2020 00:00:00,Völkermarkt,1
05.09.2020 00:00:00,Wolfsberg,0
05.09.2020 00:00:00,Feldkirchen,0
05.09.2020 00:00:00,Krems an der Donau(Stadt),1
05.09.2020 00:00:00,Sankt Pölten(Stadt),1
05.09.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
05.09.2020 00:00:00,Wiener Neustadt(Stadt),2
05.09.2020 00:00:00,Amstetten,1
05.09.2020 00:00:00,Baden,7
05.09.2020 00:00:00,Bruck an der Leitha,3
05.09.2020 00:00:00,Gänserndorf,3
05.09.2020 00:00:00,Gmünd,1
05.09.2020 00:00:00,Hollabrunn,0
05.09.2020 00:00:00,Horn,0
05.09.2020 00:00:00,Korneuburg,5
05.09.2020 00:00:00,Krems(Land),0
05.09.2020 00:00:00,Lilienfeld,0
05.09.2020 00:00:00,Melk,0
05.09.2020 00:00:00,Mistelbach,9
05.09.2020 00:00:00,Mödling,2
05.09.2020 00:00:00,Neunkirchen,2
05.09.2020 00:00:00,Sankt Pölten(Land),1
05.09.2020 00:00:00,Scheibbs,0
05.09.2020 00:00:00,Tulln,4
05.09.2020 00:00:00,Waidhofen an der Thaya,0
05.09.2020 00:00:00,Wiener Neustadt(Land),2
05.09.2020 00:00:00,Zwettl,0
05.09.2020 00:00:00,Linz(Stadt),6
05.09.2020 00:00:00,Steyr(Stadt),2
05.09.2020 00:00:00,Wels(Stadt),7
05.09.2020 00:00:00,Braunau am Inn,0
05.09.2020 00:00:00,Eferding,0
05.09.2020 00:00:00,Freistadt,8
05.09.2020 00:00:00,Gmunden,0
05.09.2020 00:00:00,Grieskirchen,1
05.09.2020 00:00:00,Kirchdorf an der Krems,3
05.09.2020 00:00:00,Linz-Land,6
05.09.2020 00:00:00,Perg,0
05.09.2020 00:00:00,Ried im Innkreis,0
05.09.2020 00:00:00,Rohrbach,0
05.09.2020 00:00:00,Schärding,1
05.09.2020 00:00:00,Steyr-Land,2
05.09.2020 00:00:00,Urfahr-Umgebung,1
05.09.2020 00:00:00,Vöcklabruck,0
05.09.2020 00:00:00,Wels-Land,0
05.09.2020 00:00:00,Salzburg(Stadt),12
05.09.2020 00:00:00,Hallein,4
05.09.2020 00:00:00,Salzburg-Umgebung,3
05.09.2020 00:00:00,Sankt Johann im Pongau,0
05.09.2020 00:00:00,Tamsweg,0
05.09.2020 00:00:00,Zell am See,0
05.09.2020 00:00:00,Graz(Stadt),6
05.09.2020 00:00:00,Deutschlandsberg,0
05.09.2020 00:00:00,Graz-Umgebung,2
05.09.2020 00:00:00,Leibnitz,1
05.09.2020 00:00:00,Leoben,1
05.09.2020 00:00:00,Liezen,0
05.09.2020 00:00:00,Murau,0
05.09.2020 00:00:00,Voitsberg,0
05.09.2020 00:00:00,Weiz,1
05.09.2020 00:00:00,Murtal,4
05.09.2020 00:00:00,Bruck-Mürzzuschlag,0
05.09.2020 00:00:00,Hartberg-Fürstenfeld,1
05.09.2020 00:00:00,Südoststeiermark,1
05.09.2020 00:00:00,Innsbruck-Stadt,5
05.09.2020 00:00:00,Imst,0
05.09.2020 00:00:00,Innsbruck-Land,2
05.09.2020 00:00:00,Kitzbühel,0
05.09.2020 00:00:00,Kufstein,7
05.09.2020 00:00:00,Landeck,0
05.09.2020 00:00:00,Lienz,0
05.09.2020 00:00:00,Reutte,3
05.09.2020 00:00:00,Schwaz,1
05.09.2020 00:00:00,Bludenz,1
05.09.2020 00:00:00,Bregenz,2
05.09.2020 00:00:00,Dornbirn,4
05.09.2020 00:00:00,Feldkirch,2
05.09.2020 00:00:00,Wien,62
06.09.2020 00:00:00,Eisenstadt(Stadt),0
06.09.2020 00:00:00,Rust(Stadt),1
06.09.2020 00:00:00,Eisenstadt-Umgebung,1
06.09.2020 00:00:00,Güssing,0
06.09.2020 00:00:00,Jennersdorf,0
06.09.2020 00:00:00,Mattersburg,0
06.09.2020 00:00:00,Neusiedl am See,1
06.09.2020 00:00:00,Oberpullendorf,0
06.09.2020 00:00:00,Oberwart,0
06.09.2020 00:00:00,Klagenfurt Stadt,0
06.09.2020 00:00:00,Villach Stadt,0
06.09.2020 00:00:00,Hermagor,0
06.09.2020 00:00:00,Klagenfurt Land,0
06.09.2020 00:00:00,Sankt Veit an der Glan,0
06.09.2020 00:00:00,Spittal an der Drau,0
06.09.2020 00:00:00,Villach Land,1
06.09.2020 00:00:00,Völkermarkt,3
06.09.2020 00:00:00,Wolfsberg,0
06.09.2020 00:00:00,Feldkirchen,0
06.09.2020 00:00:00,Krems an der Donau(Stadt),0
06.09.2020 00:00:00,Sankt Pölten(Stadt),0
06.09.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
06.09.2020 00:00:00,Wiener Neustadt(Stadt),4
06.09.2020 00:00:00,Amstetten,0
06.09.2020 00:00:00,Baden,11
06.09.2020 00:00:00,Bruck an der Leitha,4
06.09.2020 00:00:00,Gänserndorf,3
06.09.2020 00:00:00,Gmünd,0
06.09.2020 00:00:00,Hollabrunn,0
06.09.2020 00:00:00,Horn,0
06.09.2020 00:00:00,Korneuburg,7
06.09.2020 00:00:00,Krems(Land),0
06.09.2020 00:00:00,Lilienfeld,1
06.09.2020 00:00:00,Melk,1
06.09.2020 00:00:00,Mistelbach,2
06.09.2020 00:00:00,Mödling,8
06.09.2020 00:00:00,Neunkirchen,2
06.09.2020 00:00:00,Sankt Pölten(Land),1
06.09.2020 00:00:00,Scheibbs,0
06.09.2020 00:00:00,Tulln,1
06.09.2020 00:00:00,Waidhofen an der Thaya,0
06.09.2020 00:00:00,Wiener Neustadt(Land),5
06.09.2020 00:00:00,Zwettl,2
06.09.2020 00:00:00,Linz(Stadt),2
06.09.2020 00:00:00,Steyr(Stadt),1
06.09.2020 00:00:00,Wels(Stadt),0
06.09.2020 00:00:00,Braunau am Inn,0
06.09.2020 00:00:00,Eferding,0
06.09.2020 00:00:00,Freistadt,9
06.09.2020 00:00:00,Gmunden,5
06.09.2020 00:00:00,Grieskirchen,0
06.09.2020 00:00:00,Kirchdorf an der Krems,4
06.09.2020 00:00:00,Linz-Land,1
06.09.2020 00:00:00,Perg,0
06.09.2020 00:00:00,Ried im Innkreis,0
06.09.2020 00:00:00,Rohrbach,0
06.09.2020 00:00:00,Schärding,3
06.09.2020 00:00:00,Steyr-Land,2
06.09.2020 00:00:00,Urfahr-Umgebung,0
06.09.2020 00:00:00,Vöcklabruck,7
06.09.2020 00:00:00,Wels-Land,0
06.09.2020 00:00:00,Salzburg(Stadt),1
06.09.2020 00:00:00,Hallein,1
06.09.2020 00:00:00,Salzburg-Umgebung,0
06.09.2020 00:00:00,Sankt Johann im Pongau,0
06.09.2020 00:00:00,Tamsweg,0
06.09.2020 00:00:00,Zell am See,2
06.09.2020 00:00:00,Graz(Stadt),5
06.09.2020 00:00:00,Deutschlandsberg,1
06.09.2020 00:00:00,Graz-Umgebung,3
06.09.2020 00:00:00,Leibnitz,1
06.09.2020 00:00:00,Leoben,0
06.09.2020 00:00:00,Liezen,0
06.09.2020 00:00:00,Murau,0
06.09.2020 00:00:00,Voitsberg,0
06.09.2020 00:00:00,Weiz,0
06.09.2020 00:00:00,Murtal,0
06.09.2020 00:00:00,Bruck-Mürzzuschlag,1
06.09.2020 00:00:00,Hartberg-Fürstenfeld,1
06.09.2020 00:00:00,Südoststeiermark,0
06.09.2020 00:00:00,Innsbruck-Stadt,13
06.09.2020 00:00:00,Imst,2
06.09.2020 00:00:00,Innsbruck-Land,6
06.09.2020 00:00:00,Kitzbühel,0
06.09.2020 00:00:00,Kufstein,0
06.09.2020 00:00:00,Landeck,0
06.09.2020 00:00:00,Lienz,1
06.09.2020 00:00:00,Reutte,9
06.09.2020 00:00:00,Schwaz,2
06.09.2020 00:00:00,Bludenz,2
06.09.2020 00:00:00,Bregenz,4
06.09.2020 00:00:00,Dornbirn,5
06.09.2020 00:00:00,Feldkirch,7
06.09.2020 00:00:00,Wien,206
07.09.2020 00:00:00,Eisenstadt(Stadt),0
07.09.2020 00:00:00,Rust(Stadt),0
07.09.2020 00:00:00,Eisenstadt-Umgebung,2
07.09.2020 00:00:00,Güssing,0
07.09.2020 00:00:00,Jennersdorf,0
07.09.2020 00:00:00,Mattersburg,0
07.09.2020 00:00:00,Neusiedl am See,1
07.09.2020 00:00:00,Oberpullendorf,0
07.09.2020 00:00:00,Oberwart,0
07.09.2020 00:00:00,Klagenfurt Stadt,0
07.09.2020 00:00:00,Villach Stadt,1
07.09.2020 00:00:00,Hermagor,0
07.09.2020 00:00:00,Klagenfurt Land,0
07.09.2020 00:00:00,Sankt Veit an der Glan,0
07.09.2020 00:00:00,Spittal an der Drau,0
07.09.2020 00:00:00,Villach Land,1
07.09.2020 00:00:00,Völkermarkt,2
07.09.2020 00:00:00,Wolfsberg,0
07.09.2020 00:00:00,Feldkirchen,1
07.09.2020 00:00:00,Krems an der Donau(Stadt),0
07.09.2020 00:00:00,Sankt Pölten(Stadt),2
07.09.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
07.09.2020 00:00:00,Wiener Neustadt(Stadt),6
07.09.2020 00:00:00,Amstetten,4
07.09.2020 00:00:00,Baden,7
07.09.2020 00:00:00,Bruck an der Leitha,4
07.09.2020 00:00:00,Gänserndorf,1
07.09.2020 00:00:00,Gmünd,0
07.09.2020 00:00:00,Hollabrunn,0
07.09.2020 00:00:00,Horn,0
07.09.2020 00:00:00,Korneuburg,2
07.09.2020 00:00:00,Krems(Land),0
07.09.2020 00:00:00,Lilienfeld,1
07.09.2020 00:00:00,Melk,0
07.09.2020 00:00:00,Mistelbach,0
07.09.2020 00:00:00,Mödling,4
07.09.2020 00:00:00,Neunkirchen,5
07.09.2020 00:00:00,Sankt Pölten(Land),5
07.09.2020 00:00:00,Scheibbs,0
07.09.2020 00:00:00,Tulln,0
07.09.2020 00:00:00,Waidhofen an der Thaya,0
07.09.2020 00:00:00,Wiener Neustadt(Land),2
07.09.2020 00:00:00,Zwettl,0
07.09.2020 00:00:00,Linz(Stadt),3
07.09.2020 00:00:00,Steyr(Stadt),4
07.09.2020 00:00:00,Wels(Stadt),2
07.09.2020 00:00:00,Braunau am Inn,1
07.09.2020 00:00:00,Eferding,0
07.09.2020 00:00:00,Freistadt,4
07.09.2020 00:00:00,Gmunden,0
07.09.2020 00:00:00,Grieskirchen,1
07.09.2020 00:00:00,Kirchdorf an der Krems,2
07.09.2020 00:00:00,Linz-Land,4
07.09.2020 00:00:00,Perg,0
07.09.2020 00:00:00,Ried im Innkreis,0
07.09.2020 00:00:00,Rohrbach,0
07.09.2020 00:00:00,Schärding,0
07.09.2020 00:00:00,Steyr-Land,2
07.09.2020 00:00:00,Urfahr-Umgebung,0
07.09.2020 00:00:00,Vöcklabruck,1
07.09.2020 00:00:00,Wels-Land,0
07.09.2020 00:00:00,Salzburg(Stadt),5
07.09.2020 00:00:00,Hallein,0
07.09.2020 00:00:00,Salzburg-Umgebung,0
07.09.2020 00:00:00,Sankt Johann im Pongau,6
07.09.2020 00:00:00,Tamsweg,0
07.09.2020 00:00:00,Zell am See,0
07.09.2020 00:00:00,Graz(Stadt),5
07.09.2020 00:00:00,Deutschlandsberg,0
07.09.2020 00:00:00,Graz-Umgebung,3
07.09.2020 00:00:00,Leibnitz,0
07.09.2020 00:00:00,Leoben,0
07.09.2020 00:00:00,Liezen,0
07.09.2020 00:00:00,Murau,0
07.09.2020 00:00:00,Voitsberg,0
07.09.2020 00:00:00,Weiz,1
07.09.2020 00:00:00,Murtal,0
07.09.2020 00:00:00,Bruck-Mürzzuschlag,0
07.09.2020 00:00:00,Hartberg-Fürstenfeld,1
07.09.2020 00:00:00,Südoststeiermark,0
07.09.2020 00:00:00,Innsbruck-Stadt,22
07.09.2020 00:00:00,Imst,7
07.09.2020 00:00:00,Innsbruck-Land,9
07.09.2020 00:00:00,Kitzbühel,1
07.09.2020 00:00:00,Kufstein,9
07.09.2020 00:00:00,Landeck,1
07.09.2020 00:00:00,Lienz,0
07.09.2020 00:00:00,Reutte,2
07.09.2020 00:00:00,Schwaz,4
07.09.2020 00:00:00,Bludenz,2
07.09.2020 00:00:00,Bregenz,5
07.09.2020 00:00:00,Dornbirn,11
07.09.2020 00:00:00,Feldkirch,8
07.09.2020 00:00:00,Wien,220
08.09.2020 00:00:00,Eisenstadt(Stadt),1
08.09.2020 00:00:00,Rust(Stadt),1
08.09.2020 00:00:00,Eisenstadt-Umgebung,1
08.09.2020 00:00:00,Güssing,1
08.09.2020 00:00:00,Jennersdorf,1
08.09.2020 00:00:00,Mattersburg,2
08.09.2020 00:00:00,Neusiedl am See,1
08.09.2020 00:00:00,Oberpullendorf,0
08.09.2020 00:00:00,Oberwart,1
08.09.2020 00:00:00,Klagenfurt Stadt,0
08.09.2020 00:00:00,Villach Stadt,2
08.09.2020 00:00:00,Hermagor,0
08.09.2020 00:00:00,Klagenfurt Land,0
08.09.2020 00:00:00,Sankt Veit an der Glan,0
08.09.2020 00:00:00,Spittal an der Drau,0
08.09.2020 00:00:00,Villach Land,0
08.09.2020 00:00:00,Völkermarkt,2
08.09.2020 00:00:00,Wolfsberg,1
08.09.2020 00:00:00,Feldkirchen,1
08.09.2020 00:00:00,Krems an der Donau(Stadt),0
08.09.2020 00:00:00,Sankt Pölten(Stadt),6
08.09.2020 00:00:00,Waidhofen an der Ybbs(Stadt),0
08.09.2020 00:00:00,Wiener Neustadt(Stadt),2
08.09.2020 00:00:00,Amstetten,1
08.09.2020 00:00:00,Baden,8
08.09.2020 00:00:00,Bruck an der Leitha,6
08.09.2020 00:00:00,Gänserndorf,1
08.09.2020 00:00:00,Gmünd,0
08.09.2020 00:00:00,Hollabrunn,1
08.09.2020 00:00:00,Horn,0
08.09.2020 00:00:00,Korneuburg,3
08.09.2020 00:00:00,Krems(Land),2
08.09.2020 00:00:00,Lilienfeld,0
08.09.2020 00:00:00,Melk,1
08.09.2020 00:00:00,Mistelbach,4
08.09.2020 00:00:00,Mödling,6
08.09.2020 00:00:00,Neunkirchen,9
08.09.2020 00:00:00,Sankt Pölten(Land),4
08.09.2020 00:00:00,Scheibbs,0
08.09.2020 00:00:00,Tulln,7
08.09.2020 00:00:00,Waidhofen an der Thaya,0
08.09.2020 00:00:00,Wiener Neustadt(Land),0
08.09.2020 00:00:00,Zwettl,0
08.09.2020 00:00:00,Linz(Stadt),7
08.09.2020 00:00:00,Steyr(Stadt),2
08.09.2020 00:00:00,Wels(Stadt),5
08.09.2020 00:00:00,Braunau am Inn,3
08.09.2020 00:00:00,Eferding,1
08.09.2020 00:00:00,Freistadt,14
08.09.2020 00:00:00,Gmunden,0
08.09.2020 00:00:00,Grieskirchen,1
08.09.2020 00:00:00,Kirchdorf an der Krems,2
08.09.2020 00:00:00,Linz-Land,5
08.09.2020 00:00:00,Perg,0
08.09.2020 00:00:00,Ried im Innkreis,0
08.09.2020 00:00:00,Rohrbach,0
08.09.2020 00:00:00,Schärding,3
08.09.2020 00:00:00,Steyr-Land,3
08.09.2020 00:00:00,Urfahr-Umgebung,9
08.09.2020 00:00:00,Vöcklabruck,14
08.09.2020 00:00:00,Wels-Land,3
08.09.2020 00:00:00,Salzburg(Stadt),2
